,resource,consumer,res.method,con.method,res.class,res.order,res.family,res.genus,con.class,con.order,con.family,con.genus,N.records,linkevidence,source.id
Woodcock_2011,Cicadellidae,Enplognatha_ovata,family,family,Insecta,Hemiptera,Cicadellidae,NA,Arachnida,Araneae,Theridiidae,Enplognatha,1,Experimental,"Woodcock,_B.A.,_Heard,_M.S.,_2011._Disentangling_the_effects_of_predator_hunting_mode_and_habitat_domain_on_the_top-down_control_of_insect_herbivores._Journal_of_Animal_Ecology_80,_495–503."
Woodcock_2011,Cicadellidae,Tibellus_oblongus,family,family,Insecta,Hemiptera,Cicadellidae,NA,Arachnida,Araneae,Thomisidae,Tibellus,1,Experimental,"Woodcock,_B.A.,_Heard,_M.S.,_2011._Disentangling_the_effects_of_predator_hunting_mode_and_habitat_domain_on_the_top-down_control_of_insect_herbivores._Journal_of_Animal_Ecology_80,_495–503."
Woodcock_2011,Cicadellidae,Xysticus_cristatus,family,family,Insecta,Hemiptera,Cicadellidae,NA,Arachnida,Araneae,Thomisidae,Xysticus,1,Experimental,"Woodcock,_B.A.,_Heard,_M.S.,_2011._Disentangling_the_effects_of_predator_hunting_mode_and_habitat_domain_on_the_top-down_control_of_insect_herbivores._Journal_of_Animal_Ecology_80,_495–503."
Woodcock_2011,Cicadellidae,Clubonia,family,family,Insecta,Hemiptera,Cicadellidae,NA,Arachnida,Araneae,Clubonidae,Clubonia,1,Experimental,"Woodcock,_B.A.,_Heard,_M.S.,_2011._Disentangling_the_effects_of_predator_hunting_mode_and_habitat_domain_on_the_top-down_control_of_insect_herbivores._Journal_of_Animal_Ecology_80,_495–503."
Woodcock_2011,Cicadellidae,Leistus_ferrugineus,family,genus,Insecta,Hemiptera,Cicadellidae,NA,Insecta,Coleoptera,Carabidae,Leistus,1,Experimental,"Woodcock,_B.A.,_Heard,_M.S.,_2011._Disentangling_the_effects_of_predator_hunting_mode_and_habitat_domain_on_the_top-down_control_of_insect_herbivores._Journal_of_Animal_Ecology_80,_495–503."
Woodcock_2011,Cicadellidae,Pterostichus_nigrita,family,genus,Insecta,Hemiptera,Cicadellidae,NA,Insecta,Coleoptera,Carabidae,Pterostichus,1,Experimental,"Woodcock,_B.A.,_Heard,_M.S.,_2011._Disentangling_the_effects_of_predator_hunting_mode_and_habitat_domain_on_the_top-down_control_of_insect_herbivores._Journal_of_Animal_Ecology_80,_495–503."
Woodcock_2011,Cicadellidae,Harmonia,family,genus,Insecta,Hemiptera,Cicadellidae,NA,Insecta,Coleoptera,Coccinellidae,Harmonia,1,Experimental,"Woodcock,_B.A.,_Heard,_M.S.,_2011._Disentangling_the_effects_of_predator_hunting_mode_and_habitat_domain_on_the_top-down_control_of_insect_herbivores._Journal_of_Animal_Ecology_80,_495–503."
Woodcock_2011,Cicadellidae,Philonthus_cognatus,family,family,Insecta,Hemiptera,Cicadellidae,NA,Insecta,Coleoptera,Staphylinidae,Philonthus,1,Experimental,"Woodcock,_B.A.,_Heard,_M.S.,_2011._Disentangling_the_effects_of_predator_hunting_mode_and_habitat_domain_on_the_top-down_control_of_insect_herbivores._Journal_of_Animal_Ecology_80,_495–503."
Woodcock_2011,Cicadellidae,Staphylinusaeneocephalus,family,family,Insecta,Hemiptera,Cicadellidae,NA,Insecta,Coleoptera,Staphylinidae,Staphylinus,1,Experimental,"Woodcock,_B.A.,_Heard,_M.S.,_2011._Disentangling_the_effects_of_predator_hunting_mode_and_habitat_domain_on_the_top-down_control_of_insect_herbivores._Journal_of_Animal_Ecology_80,_495–503."
Woodcock_2011,Cicadellidae,Nabis_limbatus,family,family,Insecta,Hemiptera,Cicadellidae,NA,Insecta,Hemiptera,Nabidae,Nabis,1,Experimental,"Woodcock,_B.A.,_Heard,_M.S.,_2011._Disentangling_the_effects_of_predator_hunting_mode_and_habitat_domain_on_the_top-down_control_of_insect_herbivores._Journal_of_Animal_Ecology_80,_495–503."
Woodcock_2011,Cicadellidae,Nabis_rugosus,family,family,Insecta,Hemiptera,Cicadellidae,NA,Insecta,Hemiptera,Nabidae,Nabis,1,Experimental,"Woodcock,_B.A.,_Heard,_M.S.,_2011._Disentangling_the_effects_of_predator_hunting_mode_and_habitat_domain_on_the_top-down_control_of_insect_herbivores._Journal_of_Animal_Ecology_80,_495–503."
Woodcock_2011,Delphacidae,Linyphia_triangularis,family,family,Insecta,Hemiptera,Delphacidae,NA,Arachnida,Araneae,Linyphiidae,Linyphia,1,Experimental,"Woodcock,_B.A.,_Heard,_M.S.,_2011._Disentangling_the_effects_of_predator_hunting_mode_and_habitat_domain_on_the_top-down_control_of_insect_herbivores._Journal_of_Animal_Ecology_80,_495–503."
Woodcock_2011,Delphacidae,Alopecosa_pulverulenta,family,family,Insecta,Hemiptera,Delphacidae,NA,Arachnida,Araneae,Lycosidae,Alopecosa,1,Experimental,"Woodcock,_B.A.,_Heard,_M.S.,_2011._Disentangling_the_effects_of_predator_hunting_mode_and_habitat_domain_on_the_top-down_control_of_insect_herbivores._Journal_of_Animal_Ecology_80,_495–503."
Woodcock_2011,Delphacidae,Pardosa_agricola,family,family,Insecta,Hemiptera,Delphacidae,NA,Arachnida,Araneae,Lycosidae,Pardosa,1,Experimental,"Woodcock,_B.A.,_Heard,_M.S.,_2011._Disentangling_the_effects_of_predator_hunting_mode_and_habitat_domain_on_the_top-down_control_of_insect_herbivores._Journal_of_Animal_Ecology_80,_495–503."
Woodcock_2011,Delphacidae,Pardosa_palustris,family,family,Insecta,Hemiptera,Delphacidae,NA,Arachnida,Araneae,Lycosidae,Pardosa,1,Experimental,"Woodcock,_B.A.,_Heard,_M.S.,_2011._Disentangling_the_effects_of_predator_hunting_mode_and_habitat_domain_on_the_top-down_control_of_insect_herbivores._Journal_of_Animal_Ecology_80,_495–503."
Woodcock_2011,Delphacidae,Meta_menagei,family,family,Insecta,Hemiptera,Delphacidae,NA,Arachnida,Araneae,Tetragnathidae,Meta,1,Experimental,"Woodcock,_B.A.,_Heard,_M.S.,_2011._Disentangling_the_effects_of_predator_hunting_mode_and_habitat_domain_on_the_top-down_control_of_insect_herbivores._Journal_of_Animal_Ecology_80,_495–503."
Woodcock_2011,Delphacidae,Tetragnatha_extensa,family,family,Insecta,Hemiptera,Delphacidae,NA,Arachnida,Araneae,Tetragnathidae,Tetragnatha,1,Experimental,"Woodcock,_B.A.,_Heard,_M.S.,_2011._Disentangling_the_effects_of_predator_hunting_mode_and_habitat_domain_on_the_top-down_control_of_insect_herbivores._Journal_of_Animal_Ecology_80,_495–503."
Woodcock_2011,Delphacidae,Enplognatha_ovata,family,family,Insecta,Hemiptera,Delphacidae,NA,Arachnida,Araneae,Theridiidae,Enplognatha,1,Experimental,"Woodcock,_B.A.,_Heard,_M.S.,_2011._Disentangling_the_effects_of_predator_hunting_mode_and_habitat_domain_on_the_top-down_control_of_insect_herbivores._Journal_of_Animal_Ecology_80,_495–503."
Woodcock_2011,Delphacidae,Tibellus_oblongus,family,family,Insecta,Hemiptera,Delphacidae,NA,Arachnida,Araneae,Thomisidae,Tibellus,1,Experimental,"Woodcock,_B.A.,_Heard,_M.S.,_2011._Disentangling_the_effects_of_predator_hunting_mode_and_habitat_domain_on_the_top-down_control_of_insect_herbivores._Journal_of_Animal_Ecology_80,_495–503."
Woodcock_2011,Delphacidae,Xysticus_cristatus,family,family,Insecta,Hemiptera,Delphacidae,NA,Arachnida,Araneae,Thomisidae,Xysticus,1,Experimental,"Woodcock,_B.A.,_Heard,_M.S.,_2011._Disentangling_the_effects_of_predator_hunting_mode_and_habitat_domain_on_the_top-down_control_of_insect_herbivores._Journal_of_Animal_Ecology_80,_495–503."
Woodcock_2011,Delphacidae,Clubonia,family,family,Insecta,Hemiptera,Delphacidae,NA,Arachnida,Araneae,Clubonidae,Clubonia,1,Experimental,"Woodcock,_B.A.,_Heard,_M.S.,_2011._Disentangling_the_effects_of_predator_hunting_mode_and_habitat_domain_on_the_top-down_control_of_insect_herbivores._Journal_of_Animal_Ecology_80,_495–503."
Woodcock_2011,Delphacidae,Leistus_ferrugineus,family,genus,Insecta,Hemiptera,Delphacidae,NA,Insecta,Coleoptera,Carabidae,Leistus,1,Experimental,"Woodcock,_B.A.,_Heard,_M.S.,_2011._Disentangling_the_effects_of_predator_hunting_mode_and_habitat_domain_on_the_top-down_control_of_insect_herbivores._Journal_of_Animal_Ecology_80,_495–503."
Woodcock_2011,Delphacidae,Pterostichus_nigrita,family,genus,Insecta,Hemiptera,Delphacidae,NA,Insecta,Coleoptera,Carabidae,Pterostichus,1,Experimental,"Woodcock,_B.A.,_Heard,_M.S.,_2011._Disentangling_the_effects_of_predator_hunting_mode_and_habitat_domain_on_the_top-down_control_of_insect_herbivores._Journal_of_Animal_Ecology_80,_495–503."
Woodcock_2011,Delphacidae,Harmonia,family,genus,Insecta,Hemiptera,Delphacidae,NA,Insecta,Coleoptera,Coccinellidae,Harmonia,1,Experimental,"Woodcock,_B.A.,_Heard,_M.S.,_2011._Disentangling_the_effects_of_predator_hunting_mode_and_habitat_domain_on_the_top-down_control_of_insect_herbivores._Journal_of_Animal_Ecology_80,_495–503."
Woodcock_2011,Delphacidae,Philonthus_cognatus,family,family,Insecta,Hemiptera,Delphacidae,NA,Insecta,Coleoptera,Staphylinidae,Philonthus,1,Experimental,"Woodcock,_B.A.,_Heard,_M.S.,_2011._Disentangling_the_effects_of_predator_hunting_mode_and_habitat_domain_on_the_top-down_control_of_insect_herbivores._Journal_of_Animal_Ecology_80,_495–503."
Woodcock_2011,Delphacidae,Staphylinusaeneocephalus,family,family,Insecta,Hemiptera,Delphacidae,NA,Insecta,Coleoptera,Staphylinidae,Staphylinus,1,Experimental,"Woodcock,_B.A.,_Heard,_M.S.,_2011._Disentangling_the_effects_of_predator_hunting_mode_and_habitat_domain_on_the_top-down_control_of_insect_herbivores._Journal_of_Animal_Ecology_80,_495–503."
Woodcock_2011,Delphacidae,Nabis_limbatus,family,family,Insecta,Hemiptera,Delphacidae,NA,Insecta,Hemiptera,Nabidae,Nabis,1,Experimental,"Woodcock,_B.A.,_Heard,_M.S.,_2011._Disentangling_the_effects_of_predator_hunting_mode_and_habitat_domain_on_the_top-down_control_of_insect_herbivores._Journal_of_Animal_Ecology_80,_495–503."
Woodcock_2011,Delphacidae,Nabis_rugosus,family,family,Insecta,Hemiptera,Delphacidae,NA,Insecta,Hemiptera,Nabidae,Nabis,1,Experimental,"Woodcock,_B.A.,_Heard,_M.S.,_2011._Disentangling_the_effects_of_predator_hunting_mode_and_habitat_domain_on_the_top-down_control_of_insect_herbivores._Journal_of_Animal_Ecology_80,_495–503."
Traugott_2013,Metopolophium_dirhodum,Tenuiphantes_tenuis,family,family,Insecta,Hemiptera,Aphididae,Metopolophium,Arachnida,Araneae,Linyphiidae,Tenuiphantes,1,feeding_trial,"Traugott,_M.,_Bell,_J.,_Raso,_L.,_Sint,_D.,_Symondson,_W.,_(2),._doi:10.1017/S0007485311000551,_2012._Generalist_predators_disrupt_parasitoid_aphid_control_by_direct_and_coincidental_intraguild_predation._Bulletin_of_Entomological_Research_102,_239-247."
Traugott_2013,Metopolophium_dirhodum,Tachyporus,family,family,Insecta,Hemiptera,Aphididae,Metopolophium,Insecta,Coleoptera,Staphylinidae,Tachyporus,1,feeding_trial,"Traugott,_M.,_Bell,_J.,_Raso,_L.,_Sint,_D.,_Symondson,_W.,_(2),._doi:10.1017/S0007485311000551,_2012._Generalist_predators_disrupt_parasitoid_aphid_control_by_direct_and_coincidental_intraguild_predation._Bulletin_of_Entomological_Research_102,_239-247."
Traugott_2013,Metopolophium_dirhodum,Aphidius,family,genus,Insecta,Hemiptera,Aphididae,Metopolophium,Insecta,Hymenoptera,Braconidae,Aphidius,1,eDNA,"Traugott,_M.,_Bell,_J.,_Raso,_L.,_Sint,_D.,_Symondson,_W.,_(2),._doi:10.1017/S0007485311000551,_2012._Generalist_predators_disrupt_parasitoid_aphid_control_by_direct_and_coincidental_intraguild_predation._Bulletin_of_Entomological_Research_102,_239-247."
Traugott_2013,Metopolophium_dirhodum,Ephedrus,family,genus,Insecta,Hemiptera,Aphididae,Metopolophium,Insecta,Hymenoptera,Braconidae,Ephedrus,1,eDNA,"Traugott,_M.,_Bell,_J.,_Raso,_L.,_Sint,_D.,_Symondson,_W.,_(2),._doi:10.1017/S0007485311000551,_2012._Generalist_predators_disrupt_parasitoid_aphid_control_by_direct_and_coincidental_intraguild_predation._Bulletin_of_Entomological_Research_102,_239-247."
Traugott_2013,Rhopalosiphum_padi,Tenuiphantes_tenuis,family,family,Insecta,Hemiptera,Aphididae,Rhopalosiphum,Arachnida,Araneae,Linyphiidae,Tenuiphantes,1,feeding_trial,"Traugott,_M.,_Bell,_J.,_Raso,_L.,_Sint,_D.,_Symondson,_W.,_(2),._doi:10.1017/S0007485311000551,_2012._Generalist_predators_disrupt_parasitoid_aphid_control_by_direct_and_coincidental_intraguild_predation._Bulletin_of_Entomological_Research_102,_239-247."
Traugott_2013,Rhopalosiphum_padi,Tachyporus,family,family,Insecta,Hemiptera,Aphididae,Rhopalosiphum,Insecta,Coleoptera,Staphylinidae,Tachyporus,1,feeding_trial,"Traugott,_M.,_Bell,_J.,_Raso,_L.,_Sint,_D.,_Symondson,_W.,_(2),._doi:10.1017/S0007485311000551,_2012._Generalist_predators_disrupt_parasitoid_aphid_control_by_direct_and_coincidental_intraguild_predation._Bulletin_of_Entomological_Research_102,_239-247."
Traugott_2013,Rhopalosiphum_padi,Aphidius,family,genus,Insecta,Hemiptera,Aphididae,Rhopalosiphum,Insecta,Hymenoptera,Braconidae,Aphidius,1,eDNA,"Traugott,_M.,_Bell,_J.,_Raso,_L.,_Sint,_D.,_Symondson,_W.,_(2),._doi:10.1017/S0007485311000551,_2012._Generalist_predators_disrupt_parasitoid_aphid_control_by_direct_and_coincidental_intraguild_predation._Bulletin_of_Entomological_Research_102,_239-247."
Traugott_2013,Rhopalosiphum_padi,Ephedrus,family,genus,Insecta,Hemiptera,Aphididae,Rhopalosiphum,Insecta,Hymenoptera,Braconidae,Ephedrus,1,eDNA,"Traugott,_M.,_Bell,_J.,_Raso,_L.,_Sint,_D.,_Symondson,_W.,_(2),._doi:10.1017/S0007485311000551,_2012._Generalist_predators_disrupt_parasitoid_aphid_control_by_direct_and_coincidental_intraguild_predation._Bulletin_of_Entomological_Research_102,_239-247."
Traugott_2013,Sitobion_avenae,Tenuiphantes_tenuis,family,family,Insecta,Hemiptera,Aphididae,Sitobion,Arachnida,Araneae,Linyphiidae,Tenuiphantes,1,feeding_trial,"Traugott,_M.,_Bell,_J.,_Raso,_L.,_Sint,_D.,_Symondson,_W.,_(2),._doi:10.1017/S0007485311000551,_2012._Generalist_predators_disrupt_parasitoid_aphid_control_by_direct_and_coincidental_intraguild_predation._Bulletin_of_Entomological_Research_102,_239-247."
Traugott_2013,Sitobion_avenae,Notiophilus_biguttatus,family,genus,Insecta,Hemiptera,Aphididae,Sitobion,Insecta,Coleoptera,Carabidae,Notiophilus,1,eDNA,"Traugott,_M.,_Bell,_J.,_Raso,_L.,_Sint,_D.,_Symondson,_W.,_(2),._doi:10.1017/S0007485311000551,_2012._Generalist_predators_disrupt_parasitoid_aphid_control_by_direct_and_coincidental_intraguild_predation._Bulletin_of_Entomological_Research_102,_239-247."
Traugott_2013,Sitobion_avenae,Trechus_quadristriatus,family,genus,Insecta,Hemiptera,Aphididae,Sitobion,Insecta,Coleoptera,Carabidae,Trechus,1,eDNA,"Traugott,_M.,_Bell,_J.,_Raso,_L.,_Sint,_D.,_Symondson,_W.,_(2),._doi:10.1017/S0007485311000551,_2012._Generalist_predators_disrupt_parasitoid_aphid_control_by_direct_and_coincidental_intraguild_predation._Bulletin_of_Entomological_Research_102,_239-247."
Traugott_2013,Sitobion_avenae,Tachyporus,family,family,Insecta,Hemiptera,Aphididae,Sitobion,Insecta,Coleoptera,Staphylinidae,Tachyporus,1,feeding_trial,"Traugott,_M.,_Bell,_J.,_Raso,_L.,_Sint,_D.,_Symondson,_W.,_(2),._doi:10.1017/S0007485311000551,_2012._Generalist_predators_disrupt_parasitoid_aphid_control_by_direct_and_coincidental_intraguild_predation._Bulletin_of_Entomological_Research_102,_239-247."
Traugott_2013,Sitobion_avenae,Aphidius,family,genus,Insecta,Hemiptera,Aphididae,Sitobion,Insecta,Hymenoptera,Braconidae,Aphidius,1,eDNA,"Traugott,_M.,_Bell,_J.,_Raso,_L.,_Sint,_D.,_Symondson,_W.,_(2),._doi:10.1017/S0007485311000551,_2012._Generalist_predators_disrupt_parasitoid_aphid_control_by_direct_and_coincidental_intraguild_predation._Bulletin_of_Entomological_Research_102,_239-247."
Traugott_2013,Sitobion_avenae,Ephedrus,family,genus,Insecta,Hemiptera,Aphididae,Sitobion,Insecta,Hymenoptera,Braconidae,Ephedrus,1,eDNA,"Traugott,_M.,_Bell,_J.,_Raso,_L.,_Sint,_D.,_Symondson,_W.,_(2),._doi:10.1017/S0007485311000551,_2012._Generalist_predators_disrupt_parasitoid_aphid_control_by_direct_and_coincidental_intraguild_predation._Bulletin_of_Entomological_Research_102,_239-247."
Traugott_2013,Aphidius,Tenuiphantes_tenuis,family,family,Insecta,Hymenoptera,Braconidae,Aphidius,Arachnida,Araneae,Linyphiidae,Tenuiphantes,1,eDNA,"Traugott,_M.,_Bell,_J.,_Raso,_L.,_Sint,_D.,_Symondson,_W.,_(2),._doi:10.1017/S0007485311000551,_2012._Generalist_predators_disrupt_parasitoid_aphid_control_by_direct_and_coincidental_intraguild_predation._Bulletin_of_Entomological_Research_102,_239-247."
Traugott_2013,Aphidius,Notiophilus_biguttatus,family,genus,Insecta,Hymenoptera,Braconidae,Aphidius,Insecta,Coleoptera,Carabidae,Notiophilus,1,eDNA,"Traugott,_M.,_Bell,_J.,_Raso,_L.,_Sint,_D.,_Symondson,_W.,_(2),._doi:10.1017/S0007485311000551,_2012._Generalist_predators_disrupt_parasitoid_aphid_control_by_direct_and_coincidental_intraguild_predation._Bulletin_of_Entomological_Research_102,_239-247."
Traugott_2013,Aphidius,Trechus_quadristriatus,family,genus,Insecta,Hymenoptera,Braconidae,Aphidius,Insecta,Coleoptera,Carabidae,Trechus,1,eDNA,"Traugott,_M.,_Bell,_J.,_Raso,_L.,_Sint,_D.,_Symondson,_W.,_(2),._doi:10.1017/S0007485311000551,_2012._Generalist_predators_disrupt_parasitoid_aphid_control_by_direct_and_coincidental_intraguild_predation._Bulletin_of_Entomological_Research_102,_239-247."
Traugott_2013,Aphidius,Tachyporus,family,family,Insecta,Hymenoptera,Braconidae,Aphidius,Insecta,Coleoptera,Staphylinidae,Tachyporus,1,eDNA,"Traugott,_M.,_Bell,_J.,_Raso,_L.,_Sint,_D.,_Symondson,_W.,_(2),._doi:10.1017/S0007485311000551,_2012._Generalist_predators_disrupt_parasitoid_aphid_control_by_direct_and_coincidental_intraguild_predation._Bulletin_of_Entomological_Research_102,_239-247."
Traugott_2013,Ephedrus,Tenuiphantes_tenuis,family,family,Insecta,Hymenoptera,Braconidae,Ephedrus,Arachnida,Araneae,Linyphiidae,Tenuiphantes,1,eDNA,"Traugott,_M.,_Bell,_J.,_Raso,_L.,_Sint,_D.,_Symondson,_W.,_(2),._doi:10.1017/S0007485311000551,_2012._Generalist_predators_disrupt_parasitoid_aphid_control_by_direct_and_coincidental_intraguild_predation._Bulletin_of_Entomological_Research_102,_239-247."
Traugott_2013,Ephedrus,Notiophilus_biguttatus,family,genus,Insecta,Hymenoptera,Braconidae,Ephedrus,Insecta,Coleoptera,Carabidae,Notiophilus,1,eDNA,"Traugott,_M.,_Bell,_J.,_Raso,_L.,_Sint,_D.,_Symondson,_W.,_(2),._doi:10.1017/S0007485311000551,_2012._Generalist_predators_disrupt_parasitoid_aphid_control_by_direct_and_coincidental_intraguild_predation._Bulletin_of_Entomological_Research_102,_239-247."
Traugott_2013,Ephedrus,Trechus_quadristriatus,family,genus,Insecta,Hymenoptera,Braconidae,Ephedrus,Insecta,Coleoptera,Carabidae,Trechus,1,eDNA,"Traugott,_M.,_Bell,_J.,_Raso,_L.,_Sint,_D.,_Symondson,_W.,_(2),._doi:10.1017/S0007485311000551,_2012._Generalist_predators_disrupt_parasitoid_aphid_control_by_direct_and_coincidental_intraguild_predation._Bulletin_of_Entomological_Research_102,_239-247."
Traugott_2013,Ephedrus,Tachyporus,family,family,Insecta,Hymenoptera,Braconidae,Ephedrus,Insecta,Coleoptera,Staphylinidae,Tachyporus,1,eDNA,"Traugott,_M.,_Bell,_J.,_Raso,_L.,_Sint,_D.,_Symondson,_W.,_(2),._doi:10.1017/S0007485311000551,_2012._Generalist_predators_disrupt_parasitoid_aphid_control_by_direct_and_coincidental_intraguild_predation._Bulletin_of_Entomological_Research_102,_239-247."
Kroos_1998,Araneae,Gabrius,order,genus,Arachnida,Araneae,NA,NA,Insecta,Coleoptera,Staphylinidae,Gabrius,1,Lit.Review_with_field_or_lab_observations,"Krooss,_S.,_Schaefer,_M.,_1998._How_predacious_are_predators?:_A_study_on_<i>Ocypus_similis</i>,_a_rove_beetle_of_cereal_fields._Annals_of_Applied_Biology_133,_1-16."
Kroos_1998,Araneae,Ocypus_similis,order,genus,Arachnida,Araneae,NA,NA,Insecta,Coleoptera,Staphylinidae,Ocypussimilis,1,Lit.Review_with_field_or_lab_observations,"Krooss,_S.,_Schaefer,_M.,_1998._How_predacious_are_predators?:_A_study_on_<i>Ocypus_similis</i>,_a_rove_beetle_of_cereal_fields._Annals_of_Applied_Biology_133,_1-16."
Kroos_1998,Araneae,Ontholestes,order,genus,Arachnida,Araneae,NA,NA,Insecta,Coleoptera,Staphylinidae,Ontholestes,1,Lit.Review_with_field_or_lab_observations,"Krooss,_S.,_Schaefer,_M.,_1998._How_predacious_are_predators?:_A_study_on_<i>Ocypus_similis</i>,_a_rove_beetle_of_cereal_fields._Annals_of_Applied_Biology_133,_1-16."
Kroos_1998,Araneae,Philonthus,order,genus,Arachnida,Araneae,NA,NA,Insecta,Coleoptera,Staphylinidae,Philonthus,1,Lit.Review_with_field_or_lab_observations,"Krooss,_S.,_Schaefer,_M.,_1998._How_predacious_are_predators?:_A_study_on_<i>Ocypus_similis</i>,_a_rove_beetle_of_cereal_fields._Annals_of_Applied_Biology_133,_1-16."
Kroos_1998,Araneae,Platydracus,order,genus,Arachnida,Araneae,NA,NA,Insecta,Coleoptera,Staphylinidae,Platydracus,1,Lit.Review_with_field_or_lab_observations,"Krooss,_S.,_Schaefer,_M.,_1998._How_predacious_are_predators?:_A_study_on_<i>Ocypus_similis</i>,_a_rove_beetle_of_cereal_fields._Annals_of_Applied_Biology_133,_1-16."
Kroos_1998,Araneae,Quedius,order,genus,Arachnida,Araneae,NA,NA,Insecta,Coleoptera,Staphylinidae,Quedius,1,Lit.Review_with_field_or_lab_observations,"Krooss,_S.,_Schaefer,_M.,_1998._How_predacious_are_predators?:_A_study_on_<i>Ocypus_similis</i>,_a_rove_beetle_of_cereal_fields._Annals_of_Applied_Biology_133,_1-16."
Kroos_1998,Araneae,Staphylinus,order,genus,Arachnida,Araneae,NA,NA,Insecta,Coleoptera,Staphylinidae,Staphylinus,1,Lit.Review_with_field_or_lab_observations,"Krooss,_S.,_Schaefer,_M.,_1998._How_predacious_are_predators?:_A_study_on_<i>Ocypus_similis</i>,_a_rove_beetle_of_cereal_fields._Annals_of_Applied_Biology_133,_1-16."
Kroos_1998,Araneae,Tasgius,order,genus,Arachnida,Araneae,NA,NA,Insecta,Coleoptera,Staphylinidae,Tasgius,1,Lit.Review_with_field_or_lab_observations,"Krooss,_S.,_Schaefer,_M.,_1998._How_predacious_are_predators?:_A_study_on_<i>Ocypus_similis</i>,_a_rove_beetle_of_cereal_fields._Annals_of_Applied_Biology_133,_1-16."
Kroos_1998,Mesostigmata,Astenus,order,genus,Arachnida,Mesostigmata,NA,NA,Insecta,Coleoptera,Staphylinidae,Astenus,1,Lit.Review_with_field_or_lab_observations,"Krooss,_S.,_Schaefer,_M.,_1998._How_predacious_are_predators?:_A_study_on_<i>Ocypus_similis</i>,_a_rove_beetle_of_cereal_fields._Annals_of_Applied_Biology_133,_1-16."
Kroos_1998,Mesostigmata,Gabrius,order,genus,Arachnida,Mesostigmata,NA,NA,Insecta,Coleoptera,Staphylinidae,Gabrius,1,Lit.Review_with_field_or_lab_observations,"Krooss,_S.,_Schaefer,_M.,_1998._How_predacious_are_predators?:_A_study_on_<i>Ocypus_similis</i>,_a_rove_beetle_of_cereal_fields._Annals_of_Applied_Biology_133,_1-16."
Kroos_1998,Mesostigmata,Ocypus_similis,order,genus,Arachnida,Mesostigmata,NA,NA,Insecta,Coleoptera,Staphylinidae,Ocypussimilis,1,Lit.Review_with_field_or_lab_observations,"Krooss,_S.,_Schaefer,_M.,_1998._How_predacious_are_predators?:_A_study_on_<i>Ocypus_similis</i>,_a_rove_beetle_of_cereal_fields._Annals_of_Applied_Biology_133,_1-16."
